x	y	z	L	slope
368386.393326	7646660.0	1788.334775	2028.448031	1.58498
368391.393326	7646660.0	1788.210015	2033.448031	2.295009
368396.393326	7646660.0	1787.934017	2038.448031	3.564047
368401.382852	7646659.829474	1787.587657	2043.44047	4.324062
368405.0	7646658.027972	1787.251	2047.481406	4.906557
368406.394435	7646653.605565	1786.842714	2052.118445	7.544321
368409.929969	7646650.070031	1785.974713	2057.118445	7.776668
368413.921295	7646647.624936	1785.520675	2061.79917	3.107933
368418.41775	7646646.58225	1785.469957	2066.414936	1.836012
368420.0	7646642.237639	1785.224507	2071.038696	2.567831
368420.0	7646637.237639	1785.038371	2076.038696	1.243843
368421.953284	7646633.046716	1785.015557	2080.662456	0.432145
368425.691293	7646630.0	1784.967126	2085.484819	2.488574
368430.488818	7646629.511182	1784.596398	2090.307183	3.888712
368434.024352	7646625.975648	1784.299468	2095.307183	3.666192
368438.620225	7646625.0	1783.975002	2100.005474	2.35363
368443.620225	7646625.0	1783.900864	2105.005474	0.021738
368448.620225	7646625.0	1783.971209	2110.005474	-0.685743
368453.620225	7646625.0	1784.020551	2115.005474	0.49139
368457.559886	7646627.559886	1783.888033	2119.703765	1.954276
368461.541216	7646630.156665	1783.698054	2124.457106	2.56344
368465.0	7646632.037352	1783.498973	2128.394132	2.311147
368465.0	7646637.037352	1783.337375	2133.394132	2.357577
368467.037352	7646640.0	1783.145098	2136.989697	2.893902
368472.037352	7646640.0	1782.902872	2141.989697	2.88564
368477.037352	7646640.0	1782.641048	2146.989697	3.028812
368481.130119	7646638.304821	1782.40393	2151.419638	2.464352
368484.361433	7646635.0	1782.251484	2156.041675	2.138719
368489.361433	7646635.0	1782.044605	2161.041675	2.676142
368493.944504	7646636.86091	1781.786585	2165.988141	3.491241
368498.264007	7646639.360843	1781.43836	2170.97891	3.08838
368502.169227	7646637.830773	1781.291024	2175.173175	1.341851
368505.704761	7646635.704761	1781.243483	2179.298696	1.530028
368509.240295	7646639.240295	1781.047285	2184.298696	2.070249
368513.925615	7646640.0	1780.891173	2189.045208	3.784232
368518.925615	7646640.0	1780.402636	2194.045208	3.90338
368522.775829	7646637.224171	1780.226164	2198.79172	2.942795
368526.854547	7646635.0	1779.919826	2203.437457	4.435112
368530.263896	7646633.164325	1779.565519	2207.309584	3.37938
368532.521942	7646630.0	1779.461642	2211.196964	4.09117
368537.521942	7646630.0	1778.929859	2216.196964	5.004882
368542.521942	7646630.0	1778.585923	2221.196964	4.119769
368547.521942	7646630.0	1778.209603	2226.196964	4.343733
368551.783282	7646631.783282	1777.855272	2230.816392	3.938975
368555.406798	7646635.194428	1777.548878	2235.792916	2.898032
368559.971278	7646637.226742	1777.35042	2240.789392	2.922878
